User_ID,x,y,theta_rad,distance_m,shadowing_dB,path_loss_dB,path_loss_linear,fading_rayleigh,h_linear,h_dB,h_normalized
33,1274.9759751906395,-26.946007471710043,6.262053931296697,1275.260688891486,11.575823074829863,163.5949201804074,4.370267111720871e-17,0.6173897041037493,4.081439597999356e-09,-119.99992765517985,0.003430549096413641
34,-4578.103337562071,-1662.2599862645914,3.4898803317841263,4870.537796930985,1.572438212092597,173.960763413706,4.017201892621625e-18,1.5409627840914744,3.088545327879931e-09,-119.9999585723595,0.002595997350783958
35,584.7777708750241,-4878.405045253461,4.831690428468192,4913.328894635895,8.254756315749079,180.7760436649822,8.363645825367711e-19,0.9217379521459517,8.429567380727995e-10,-119.99999691400846,0.0007085256088388372
36,4227.526659642158,-1529.036312494361,5.9361381527240695,4495.545984962398,-11.884482984295776,159.28603564361512,1.1786814145743087e-16,2.7252854170259244,2.958763211364027e-08,-119.99619972780519,0.02486912330203836
37,1617.0968507285302,-2236.1444507674673,5.3384920013877855,2759.5913156361157,2.1364021269540707,165.8891021347128,2.576853843592921e-17,1.4313316279158539,7.265828809016186e-09,-119.9997707321437,0.006107105558461486
38,26.03586004332106,1562.409992336007,1.554133958631621,1562.6269068973556,7.117046364987496,162.2251148736933,5.990850922144591e-17,1.8593951572540666,1.4391827728744591e-08,-119.99910056197861,0.012096680699326456
39,-3937.8392771509994,1264.6135734408417,2.830852291216311,4135.918962311027,0.6582719142033935,170.56142571390777,8.78733996254515e-18,0.5332320484865092,1.58068363836528e-09,-119.99998914890202,0.001328602983606054
40,2283.519066623386,2406.1074406305074,0.8115325395637817,3317.1994729726507,8.52384300052281,175.073981643455,3.108864800249231e-18,1.9902796503689881,3.5092557517861235e-09,-119.99994651750269,0.002949614678672542
41,1674.4081609511657,-497.3059236120221,5.994479396771595,1746.698563324385,-4.138307600802977,152.66245417853074,5.41694694665921e-16,2.2630958656743347,5.2672052528986654e-08,-119.98796785519941,0.04427213924668634
42,-2764.121972785918,-2176.9364878984957,3.808707556766726,3518.4403864186406,11.27477952148464,178.72016949285046,1.3427125578425788e-18,1.1555086676855777,1.3389511509622784e-09,-119.99999221401814,0.001125420957675624
43,124.04996079449175,918.8713920388125,1.4366051161316769,927.2071116425175,18.391184988954002,165.5655044516622,2.77619236073052e-17,1.3653179481900841,7.193803599583988e-09,-119.99977525490216,0.0060465666208626674
