User1_ID,User2_ID,h1,h2,P1,P2,R1_bitsHz,R2_bitsHz,R_sum_bitsHz,Throughput_Mbps,Mode
254,357,6.944174174822113e-10,8.841535778580897e-09,0.9271790241410897,0.07282097585891041,0.6896195667924134,0.7170780138681462,1.4066975806605595,0.10458718071825722,NOMA
449,157,8.645244133624531e-10,3.042298529891812e-08,0.9723683852977559,0.027631614702243977,0.8647494858452476,0.8802045137263901,1.7449539995716377,0.12973635684547494,NOMA
158,231,6.269870342276607e-10,6.5220111719286216e-09,0.9122972175755006,0.08770278242449937,0.6249754709729732,0.6525998655573509,1.2775753365303242,0.09498701386842559,NOMA
290,78,1.0996700283032602e-09,1.1757084822974509e-07,0.9907334185065912,0.009266581493408785,1.055535694947182,1.0631438435217284,2.1186795384689106,0.1575226422653465,NOMA
141,245,4.1584049977669224e-10,2.6885112116935953e-09,0.8660459450389592,0.1339540549610409,0.4234540172260901,0.44375195178194554,0.8672059690080356,0.06447628022364577,NOMA
100,0,9.286421704284214e-10,3.829196904365548e-08,0.9763225982032898,0.023677401796710174,0.9162074766950772,0.9310433166314099,1.847250793326487,0.13734206641832616,NOMA
356,142,1.3305753390009994e-09,3.2110415827806025e-07,0.9958733498588237,0.004126650141176334,1.2127862421770628,1.2172831611664998,2.4300694033435626,0.1806743050813058,NOMA
111,491,5.804806273531867e-10,4.523275112040806e-09,0.8862640265338969,0.11373597346610313,0.5681267767324558,0.5988026149559932,1.166929391688449,0.08676054956791442,NOMA
377,482,1.2969716088816798e-09,2.257151695378574e-07,0.9942867742565217,0.005713225743478302,1.1890822230176632,1.1950714547422352,2.3841536777598984,0.1772604964877248,NOMA
10,106,1.2424074151309572e-09,1.6449985346100022e-07,0.992503979319677,0.007496020680322929,1.1516746197552894,1.1590441773817504,2.3107187971370395,0.17180065406223344,NOMA
175,384,6.521451799177124e-10,6.892699193985383e-09,0.9135641310013733,0.08643586899862653,0.6452269583713967,0.6742585557653702,1.3194855141367667,0.09810301220347709,NOMA
148,3,1.0368335418123968e-09,9.120573904659827e-08,0.9887597070125225,0.011240292987477501,1.0096116839993152,1.0180495926297068,2.027661276629022,0.15075548525122842,NOMA
406,408,4.1091002228253647e-10,2.616450636123796e-09,0.8642678991214584,0.1357321008785416,0.41832537953541243,0.4384380099400112,0.8567633894754236,0.0636998802583958,NOMA
268,212,3.288708662846814e-10,2.1108332354443005e-09,0.8652005109752385,0.13479948902476147,0.34762100815190955,0.3612509639881559,0.7088719721400655,0.05270423584684502,NOMA
234,345,6.399536500489816e-10,6.590455973998646e-09,0.9114913700158067,0.08850862998419329,0.6341691701752296,0.6629457830454963,1.297114953220726,0.09643977347365994,NOMA
472,146,1.1058599570673041e-09,1.307436541655058e-07,0.991612711169802,0.008387288830198101,1.061089936399625,1.0680411769192462,2.129131113318871,0.15829971102742538,NOMA
171,316,1.5213426086024937e-09,9.567885498165569e-07,0.99841247322956,0.00158752677044008,1.3307120138824209,1.3328095625119818,2.6635215763944027,0.19803134396984406,NOMA
151,246,6.090650843336458e-10,6.042650389183967e-09,0.9084348861946202,0.09156511380537978,0.6079283160621249,0.6353327521932942,1.243261068255419,0.09243576715653673,NOMA
31,165,6.581615562505156e-10,7.745687601676184e-09,0.9216833210732105,0.07831667892678949,0.6570739490604259,0.6840256242372001,1.341099573297626,0.09971000544963764,NOMA
360,249,4.759660608379779e-10,3.008160756727273e-09,0.863390144572697,0.13660985542730292,0.4707767830434271,0.4966611440976115,0.9674379271410386,0.07192847041940809,NOMA
269,55,2.7885913560706514e-10,1.845580419886049e-09,0.8687375525060125,0.13126244749398755,0.30299286854061525,0.3129618166382043,0.6159546851788196,0.04579588737388993,NOMA
443,302,2.4942937087318434e-10,1.6008718706324968e-09,0.8651952637343466,0.13480473626565337,0.27355751192396377,0.28191198789756,0.5554694998215237,0.04129884757037352,NOMA
400,331,6.738059811507578e-10,8.384084271559647e-09,0.9256111564225307,0.07438884357746925,0.6725730986131779,0.6992694029465315,1.3718425015597093,0.10199572502302673,NOMA
168,399,6.673036230626853e-10,7.961458942732003e-09,0.922665200487965,0.07733479951203504,0.6649228561493118,0.6921574095687639,1.3570802657180758,0.1008981610199313,NOMA
244,202,1.336053820195579e-09,6.498431034901099e-07,0.9979482546313151,0.0020517453686849365,1.2201241467924262,1.2223795882747164,2.4425037350671426,0.18159879071131174,NOMA
56,176,8.646529881313933e-10,3.094576160497236e-08,0.9728185564636167,0.027181443536383305,0.8653925205888077,0.8806075386840112,1.7460000592728189,0.12981413080095308,NOMA
42,49,1.03546364174477e-09,8.302809490378986e-08,0.9876823720092234,0.012317627990776661,1.0070730190832904,1.016288911911892,2.0233619309951827,0.1504358313007571,NOMA
1,215,3.5524306820632034e-10,2.2790926020618067e-09,0.8651488979875662,0.13485110201243378,0.371043806755328,0.3866323490554155,0.7576761558107434,0.05633279968853112,NOMA
128,82,1.8742974999879497e-09,1.5014519476321763e-06,0.9987532330350402,0.0012467669649598725,1.5198420191282696,1.5220360012746617,3.0418780204029314,0.22616193460244846,NOMA
63,81,2.5760084645937233e-10,1.6435675229864912e-09,0.8645039279006859,0.1354960720993142,0.2811772828352456,0.29006686326611475,0.5712441461013604,0.04247168372500821,NOMA
44,229,5.975334279122923e-10,5.7758626575446085e-09,0.9062456781439066,0.09375432185609343,0.5972071287853972,0.6243462012829214,1.2215533300683186,0.09082180892701254,NOMA
14,188,6.696860103759636e-10,8.03806227091073e-09,0.9230930903440163,0.07690690965598376,0.6671231981369482,0.6943743510650857,1.361497549202034,0.10122658358379436,NOMA
40,271,7.461481884551584e-10,1.2861188071536765e-08,0.9451657419057856,0.054834258094214335,0.7463244527369265,0.7699694773985943,1.5162939301355207,0.11273560818851455,NOMA
422,373,5.904636734759822e-10,5.009985784657127e-09,0.894568520278583,0.10543147972141709,0.5823193795606918,0.6118430085486325,1.1941623881093242,0.08878530766612076,NOMA
138,187,2.731540855991138e-10,1.7493017690372914e-09,0.8649394077141817,0.13506059228581835,0.2961409092294428,0.30598421326269926,0.602125122492142,0.04476766709978751,NOMA
166,267,5.520660017258642e-10,3.5957196675805158e-09,0.8669010296720119,0.1330989703279881,0.5318953812912172,0.564218729482897,1.0961141107741141,0.0814954729200085,NOMA
309,270,5.806654066832684e-10,4.700468209323752e-09,0.8900490976173596,0.10995090238264037,0.5712444701758842,0.6010505780911033,1.1722950482669874,0.08715948314252694,NOMA
71,423,5.058775151600535e-10,3.2096964371151254e-09,0.8638494290094034,0.13615057099059663,0.49451059088275684,0.5230620723502307,1.0175726632329876,0.07565596009167194,NOMA
299,12,8.614233802591028e-10,3.023463829949317e-08,0.9722979910082952,0.027702008991704743,0.8623833247697339,0.8777915319111153,1.740174856680849,0.12938103023649436,NOMA
67,172,1.8518435892014216e-10,1.1866910717942244e-09,0.8650137215273893,0.13498627847261066,0.2094913158143326,0.21435737327207413,0.4238486890864067,0.03151291368672169,NOMA
322,252,1.7236604537060099e-10,1.0908230333150827e-09,0.8635469160721817,0.13645308392781824,0.19588396755111082,0.20018563080696253,0.3960695983580733,0.029447553781269394,NOMA
73,194,7.06299341471189e-11,5.286699859006327e-10,0.8821459309697702,0.11785406903022977,0.08650057149056557,0.08719927448908794,0.17369984597965352,0.012914486689937065,NOMA
424,464,1.0740475907709708e-09,1.1302182950046905e-07,0.9905864469588845,0.009413553041115394,1.0379357261462565,1.0453989251170717,2.0833346512633284,0.1548947696106564,NOMA
29,17,1.0420459161244801e-09,1.052188519531469e-07,0.9901935148580575,0.009806485141942508,1.0153474995175165,1.0227776459261708,2.0381251454436873,0.1515334680627277,NOMA
6,88,9.868154437514137e-10,5.8138034389423283e-08,0.9833096329794361,0.01669036702056393,0.9668897871862521,0.9784483587907071,1.9453381459769592,0.14463480639233897,NOMA
385,344,3.384913254538239e-10,2.1453435262240712e-09,0.8637222900608049,0.13627770993919514,0.35554726988372765,0.3700107972909108,0.7255580671746384,0.05394483770815156,NOMA
84,35,5.829286122075318e-10,4.835689287436275e-09,0.8924211629231412,0.10757883707685878,0.574847174089406,0.60427806034996,1.1791252344393661,0.08766730367578932,NOMA
208,330,2.0196510910389685e-09,2.1664242814385212e-06,0.9990686173339594,0.0009313826660406109,1.5916706031002092,1.5934828657424416,3.1851534688426506,0.23681438430056884,NOMA
355,47,1.8161540554757965e-10,1.147776612237405e-09,0.8633846125763679,0.13661538742363208,0.20540202829980783,0.21014437931376986,0.4155464076135777,0.03089564368874184,NOMA
348,96,5.715622695528854e-10,4.300742583062865e-09,0.8826916034931525,0.11730839650684746,0.5585729368882755,0.5892967799007199,1.1478697167889953,0.08534347336721156,NOMA
70,442,3.4294005265788095e-10,2.1714448780389644e-09,0.8636087702916524,0.13639122970834752,0.35944488857851536,0.3742505373920592,0.7336954259705746,0.054549845797068744,NOMA
124,80,5.915721536593409e-10,5.050874777738671e-09,0.8951568068159449,0.10484319318405513,0.583638484634581,0.61310711758697,1.196745602221551,0.08897736819491085,NOMA
339,395,5.544194117314227e-10,3.794244985448529e-09,0.8725081171839896,0.12749188281601034,0.5378431086311226,0.5692338698103199,1.1070769784414425,0.08231055601795112,NOMA
441,135,1.183190206932245e-10,7.475129529935183e-10,0.8633464410081578,0.13665355899184223,0.13819184793847689,0.14032098443171573,0.27851283237019264,0.02070727378217046,NOMA
323,289,2.644189058691389e-10,1.6993378538313569e-09,0.8653504796034582,0.1346495203965419,0.28800223802773367,0.2972677637989575,0.5852700018266912,0.043514498277077415,NOMA
492,226,2.7485425349907806e-10,1.7626143985536798e-09,0.8651001313702857,0.1348998686297143,0.29780819103108724,0.30775077947118334,0.6055589705022706,0.04502297178455544,NOMA
223,211,5.432697493408325e-10,3.5941384224890578e-09,0.8686932188514154,0.1313067811485845,0.5265805782729464,0.5577137163054036,1.08429429457835,0.08061667617682901,NOMA
136,118,2.494791163151226e-10,1.6018187997596517e-09,0.8652409673511208,0.13475903264887923,0.2736215057711756,0.2819765878027393,0.5555980935739149,0.041308408444157244,NOMA
369,210,7.839994461692379e-10,2.0444515901713053e-08,0.9630685691711621,0.03693143082883787,0.7939363699418768,0.8115082070715889,1.6054445770134658,0.11936390907163316,NOMA
432,159,1.1045397660979363e-10,6.994721551431727e-10,0.8636246291118769,0.13637537088812307,0.1295800424584449,0.13144563510608515,0.26102567756453005,0.01940711357357101,NOMA
387,310,4.4923753972756356e-10,2.841310216383641e-09,0.8634763653275538,0.13652363467244616,0.4494186818202787,0.4729098583692054,0.9223285401894841,0.06857461265349324,NOMA
327,30,1.7094029314441112e-10,1.0860856645572648e-09,0.8640121215500153,0.1359878784499847,0.19451475780870975,0.19873864972448566,0.3932534075331954,0.02923817156380635,NOMA
