User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,ring_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
77,791.7929128151791,-809.9802497192915,1132.6976744567244,-0.7967521776803965,0,131.31207537656164,7.392519220185038e-14,-2.1089729347391506,1.3673067107470724,4.739263143909944e-07,-119.1200356333591
78,1194.9083210290198,-1859.0715533289456,2209.9667273652085,-0.9995384389106257,0,147.47787982776777,1.7873599290270666e-15,-5.7045308070332545,0.9057852997983075,7.385124431336498e-08,-119.97637791076963
79,138.84686497676705,1082.0277626628438,1090.8998721638186,1.4431727899673097,0,136.12665312849325,2.4396902307441954e-14,-14.466674997035863,1.7221143668491654,1.4225354020551787e-06,-115.19474662182068
80,301.6283964717883,1801.3049683714255,1826.3842089324262,1.4048856492301873,0,150.23111829992806,9.481742788127549e-16,20.971199938539197,2.193017053114585,6.038458652604626e-09,-119.99984164616434
81,-1236.5629201697354,1695.0355667914123,2098.1500013646755,2.2010611012682255,0,152.23460400597276,5.977775481550951e-16,-5.83301814261865,1.0028734916419195,4.799178008531473e-08,-119.9900087834406
82,-425.58777076261305,1224.4464143464459,1296.3001088592714,1.9053097474460627,0,142.16398271493975,6.07577564279202e-15,6.076890297916195,1.9606470514427154,7.591992492294944e-08,-119.9750398468465
83,-921.5607166239794,-1682.9968302766729,1918.7893279737175,-2.0717729598616015,0,140.86899809757583,8.186536269261839e-15,1.367888260188982,0.6948239864246958,5.3706949387103255e-08,-119.98749108375306
84,-323.7570548225266,139.04286038205285,352.3514546168066,2.7359447978865132,0,111.77044071211729,6.652056492271799e-12,9.161463076700356,0.6801919391022242,6.109930798187023e-07,-118.62230613157939
85,-1791.0183845700144,-1233.345331243946,2174.6005518184306,-2.538539777002705,0,146.66402641654327,2.1557448553920734e-15,-5.039946724492965,1.6163465473256393,1.3406965606369267e-07,-119.92263027159808
86,108.94737913209032,-1872.9901044247938,1876.1560336744253,-1.5126941754583652,0,146.85865892721452,2.0612663204833165e-15,-1.0667175968393097,1.1110406917345192,5.7033877526757505e-08,-119.98589592158298
87,-1102.753471616764,12.629893598342562,1102.8257946634774,3.1301401016499044,0,142.509073141239,5.611677260517065e-15,6.136049301953848,3.371369381410295,1.246092310656998e-07,-119.93308328519193
88,482.4695088915245,436.4675029161202,650.6002675313485,0.735379896677875,0,128.58192877827378,1.386140082929322e-13,5.82044905128748,0.562915391322735,1.0723195697297227e-07,-119.9503467423633
89,-1768.717028923064,515.1759777670164,1842.2177440440182,2.858163229532928,0,148.53888781645668,1.3999457884025693e-15,-3.720637887200948,0.6823633412343175,3.918349680665735e-08,-119.99333718876501
90,-1095.7000501647044,-40.51495778454769,1096.4488413670833,-3.1046331697958607,0,140.45990377163966,8.995175122774793e-15,-18.18120146640178,2.721190428157292,2.093263107766575e-06,-112.69076445139014
91,-1520.4777146285292,-364.15920127731414,1563.4783031935322,-2.906517516447758,0,147.89533140736586,1.6235544533441905e-15,1.381196469836349,0.1015793505367421,3.491234639331209e-09,-119.99994706538723
92,1565.8463746646523,665.6475670197865,1701.4586543697721,0.4019587383598458,0,142.5269171928517,5.588667613931328e-15,5.512066792869717,1.6679417765751225,6.610460084641267e-08,-119.9810634649983
93,1125.6299070948062,469.953032266823,1219.794466409421,0.39550289488886053,0,138.1052781205923,1.546935435598254e-14,-7.572691511922262,0.27151943031752673,8.075540198971575e-08,-119.97176971911335
94,990.5292040424282,772.2666807647372,1256.003156954755,0.6622090178032587,0,144.35820696097218,3.665888942136103e-15,-0.5529950904118907,1.8403138926384546,1.1874936914564995e-07,-119.93918612298756
95,-914.8890660176675,1813.5990891046847,2031.296054030535,2.03800594894834,0,144.86951046100808,3.2587343155400424e-15,6.372110593803359,1.4739126726029592,4.0400868397518124e-08,-119.99291709334729
96,-196.12499032392142,165.34003040778646,256.5196629594036,2.44115665258684,0,118.53601024062375,1.400873680703497e-12,18.08997896703192,1.1283630167231615,1.6639849074913e-07,-119.88138521136092
97,-1697.5944646042763,-1404.9234912264324,2203.5509938403848,-2.4502495270510716,0,146.2899379884328,2.3496663707689024e-15,-0.661768698954257,1.344527578400278,7.033334137726198e-08,-119.97856937485327
