User1_ID,User2_ID,alpha,R_sum_bitsHz,score
1739,896,0.997722327709198,15.324409308328466,0.8582384586334229
1230,1313,0.9968112111091614,15.54357169771962,0.8581363558769226
85,1640,0.9975258708000183,15.368761156605013,0.8578976392745972
666,93,0.9974589943885803,15.961031386373472,0.857803225517273
1017,396,0.9952220320701599,14.493709740122732,0.857650876045227
683,1048,0.9959861636161804,15.468263678583991,0.8574215769767761
1082,1513,0.9985436201095581,15.546581935688096,0.8573490381240845
1231,620,0.9970712661743164,15.578276816008442,0.8572170734405518
895,971,0.9975146055221558,15.159047493421095,0.8570109009742737
1258,337,0.9961399435997009,15.30804172016333,0.8562451601028442
1676,195,0.998906135559082,18.37666759890256,0.8560747504234314
1869,596,0.9951857924461365,15.441178460139522,0.8556599617004395
934,1577,0.9985411167144775,16.18057950070183,0.8555153608322144
1260,1719,0.9975425004959106,15.919350046847596,0.8553197383880615
752,1398,0.9981518387794495,16.396069025043545,0.854512631893158
1348,1684,0.9984126091003418,16.88268153403377,0.8544861674308777
1794,1838,0.9970160722732544,15.20886023022102,0.8541246652603149
1378,1538,0.9955860376358032,15.583622237977627,0.8539364337921143
1698,486,0.9988111257553101,15.930718570566462,0.8539060950279236
1575,867,0.9972414970397949,15.788760737251934,0.853692352771759
517,1163,0.996525228023529,15.341047834301426,0.8533613085746765
182,1857,0.9984355568885803,17.92730485101086,0.8532990217208862
1999,1381,0.9962356686592102,15.664919010310477,0.8530548810958862
1459,1803,0.9972051978111267,15.762527479232311,0.8529130816459656
1436,776,0.9975715279579163,16.418386243506575,0.8528735041618347
1927,1207,0.996903121471405,15.702522854643071,0.8528470396995544
1705,632,0.9971828460693359,16.13320866932956,0.8523693084716797
1296,176,0.9943599104881287,14.43249887118295,0.852299690246582
1944,1837,0.9984508752822876,16.08377824635362,0.8522866368293762
1788,238,0.9980736970901489,15.72497714340679,0.8522503972053528
1409,1109,0.9957503080368042,15.79701871577437,0.85218745470047
1627,856,0.9932089447975159,16.09688501418909,0.8520634174346924
1075,980,0.9980290532112122,14.911854440021376,0.8519975543022156
1351,1632,0.9974212646484375,15.544253604613054,0.8519336581230164
320,1051,0.9957637786865234,15.434614823491867,0.851601243019104
1366,1980,0.9965496063232422,15.630218127162024,0.8514404892921448
1618,1323,0.9953427314758301,15.55548022070885,0.8514218330383301
1662,1215,0.997545063495636,15.491168430595634,0.8514142036437988
1660,229,0.9941611886024475,15.283528864364186,0.8513884544372559
360,1535,0.9981538653373718,15.339164734398341,0.8513516783714294
1892,423,0.9967838525772095,15.427878035200955,0.8511780500411987
1265,1537,0.998304009437561,15.689063044923731,0.8510401844978333
114,1701,0.9963724613189697,15.155184228049752,0.8509038090705872
1211,558,0.9943526983261108,15.180757788522914,0.8509003520011902
408,1341,0.9963043928146362,15.031143124372633,0.8508480787277222
1638,1353,0.9932030439376831,15.745082139614848,0.8506172895431519
394,128,0.9973623156547546,15.285293556169705,0.8504688739776611
1030,628,0.9970654845237732,15.521203839238202,0.8498650789260864
889,1098,0.9969546794891357,15.652092611678512,0.8498585820198059
187,1217,0.9979902505874634,15.873110548368675,0.8492094278335571
733,1885,0.9985337257385254,15.884707267850935,0.8491392731666565
1612,1473,0.9986224174499512,16.587702975962458,0.8490021228790283
1107,1383,0.9913430213928223,15.634971104515262,0.848227858543396
1122,1423,0.9962903261184692,15.46424494820977,0.8481941819190979
935,689,0.9921504259109497,15.093877579780134,0.8480325937271118
687,1894,0.9962570667266846,17.448654528670424,0.8479770421981812
1157,1587,0.9972048401832581,16.305465411641833,0.8477736115455627
538,26,0.9956759810447693,15.030266286694163,0.8475846648216248
911,1879,0.9953839182853699,15.407014779409,0.8473587036132812
876,1771,0.9973994493484497,15.823400916131543,0.8468685150146484
700,311,0.9963962435722351,14.855576853323942,0.8467391729354858
446,1270,0.9962303042411804,15.417698290396235,0.846663236618042
310,287,0.9987878203392029,15.888711936825166,0.8465026021003723
1606,1020,0.9948408007621765,15.621488685441292,0.8462107181549072
1909,599,0.9962802529335022,16.381942404753396,0.8460367321968079
478,1510,0.9962812066078186,15.32018610783453,0.8458607196807861
