User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,zone_assignment,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
150,-0.0,0.0,0.0,3.1304054969969974,0,51.803419428165405,6.601734541505626e-06,-14.325895474086291,0.9314201969329472,0.012452869967866965,-38.09461090710402
151,0.0,-0.0,0.0,6.215475599585682,0,56.09636303705324,2.4567654522046452e-06,-11.32408006659714,0.9965371887045337,0.005752801139735334,-44.80241263303299
152,0.0,-0.0,0.0,5.258089999754387,0,49.740224573577194,1.0616406583651822e-05,-2.8125085329960324,0.9566434329876972,0.0043088789399852835,-47.312713915114614
153,-0.0,0.0,0.0,1.9281302457601726,0,60.323334727951455,9.282533542022699e-07,18.498580515791893,1.1450734865482266,0.00013114072997878564,-77.64499554390298
154,0.0,-0.0,0.0,6.2537426737627,0,58.885677854608815,1.2925049485740328e-06,-10.112468370733593,0.7234305267793318,0.002634731456891866,-51.585272241345585
155,-0.0,-0.0,0.0,3.468177896541885,0,56.61851052650904,2.1784567763796074e-06,6.859944997485379,1.0435861309971173,0.0006992066056854544,-63.10788066473048
156,-0.0,0.0,0.0,2.7807891907712894,0,60.52993333304016,8.851291970215962e-07,-2.4423974511322206,0.6598833145747287,0.0008224137317690869,-61.69818651722777
157,0.0,-0.0,0.0,4.78965058643915,0,63.85640850169284,4.1148987147010016e-07,3.011023485102779,1.1222911945467393,0.0005090189562988133,-65.86530411572132
158,-0.0,-0.0,0.0,3.2382275488249985,0,62.82797172676152,5.214381800461288e-07,5.723190964779201,1.2171502910139933,0.0004547639946583393,-66.84425754675709
159,-0.0,0.0,0.0,2.473833466885666,0,62.2017114204829,6.023221827227342e-07,2.7971739102060353,1.0138894323105079,0.0005702250998507735,-64.87906004501694
160,0.0,0.0,0.0,1.3975407702135128,0,66.83288552211242,2.0735353695559428e-07,-4.385868981300837,0.6322799759962889,0.00047704417925673227,-66.42880889429509
161,-0.0,0.0,0.0,1.969496995950966,0,63.940616692600514,4.0358807990820423e-07,8.096922043736239,1.3347243487080447,0.00033382176292950526,-69.52966810116762
162,0.0,-0.0,0.0,6.143057839980822,0,55.142373101802455,3.060290751595222e-06,8.695982126726898,0.5675183874967924,0.0003648061706312437,-68.75872385225767
163,0.0,-0.0,0.0,5.426937658561732,0,50.565292428364174,8.779519689836783e-06,-11.017442902548158,1.57461981559495,0.016587587858137097,-35.604335260794066
164,0.0,-0.0,0.0,6.073382755526102,0,63.31071621944207,4.665824272383162e-07,-7.100037472762462,0.729560414834641,0.0011285669407350837,-58.94945010473513
165,-0.0,-0.0,0.0,4.468924425311778,0,54.17023134560724,3.828043510559149e-06,17.583729900440822,0.9167641622206957,0.000236897002409384,-72.50873130647554
