User_ID,x_coord_m,y_coord_m,distance_m,angle_rad,height_m,distance_3D_m,LOS_status,LOS_probability,path_loss_dB_no_shadow,path_loss_dB,path_loss_linear,shadowing_dB,rayleigh_fading,h_linear,h_dB
48,-1405.1022447478979,3003.488265117075,3315.9092383374364,2.008372979431134,5.0593878767362614,3315.9691954093014,False,0.005428375358375316,159.87118600860208,155.24861153370384,1.0301047721848671e-16,-4.622574474898257,0.8573542150786189,1.481595706033576e-08,-156.5848195541194
49,2491.5637428833775,2109.7071543138177,3264.774749016221,0.7025985290223906,12.456746720111992,3264.7988444951357,False,0.005513397212295876,155.16882206337118,150.13368068719836,3.0417099165781145e-16,-5.0351413761728105,1.3250372588720036,4.1261409173376966e-08,-147.68890837255145
50,1328.4918307079056,-371.6876858482588,1379.5079847789486,6.010379056945596,19.99317255104248,1379.5170707135087,False,0.015586516444193173,136.0259916032151,137.98357697497676,2.496898219583565e-14,1.9575853717616776,1.723786598732345,2.1742258320054391e-07,-133.2538670248306
51,2840.3592777957674,-3607.635703614855,4591.587546476398,5.379349487223932,21.724849083410838,4591.588714548666,False,0.003920212760401793,155.39596468682265,136.39637475687303,2.886712490172745e-16,-18.999589929949614,1.535192398387159,2.3245777332376024e-07,-132.673081165639
52,2369.651469163449,59.74231362941888,2370.404444255513,0.025206095284221075,20.05656589685162,2370.409598969558,False,0.0076039137577510905,145.1755197095285,131.29337771795485,3.037022637167817e-15,-13.88214199157362,0.7097344244910185,1.9338687011041346e-07,-134.2714153940284
53,-2654.0227683983567,498.0427153458145,2700.3487555287943,2.9560942175350737,16.798669431837652,2700.361209784535,False,0.006666389311952271,149.34212554786842,141.08080374717287,1.1635564158686043e-15,-8.261321800695566,0.23613078732661258,2.0850305747402026e-08,-153.6173348702694
54,1917.5385398626088,-305.10843570309004,1941.6604258715302,6.125393434098929,17.900860338335708,1941.6734038399834,False,0.009339959289915798,143.08276987210596,130.01272089557975,4.917258195006912e-15,-13.0700489765262,0.8210078086574062,2.5924550975835215e-07,-131.72574163632072
55,4522.00574753149,-1331.1572757814265,4713.864197616819,5.99689868076784,5.762154286822416,4713.90345343234,False,0.003818523242375169,165.4197854218616,156.95613563933378,2.870922426325482e-17,-8.463649782527837,1.9576267654584951,2.7792211893534725e-08,-151.12122523067424
56,3857.2511710494236,1298.2426679708308,4069.8673960587676,0.32466249985554146,15.464456027368403,4069.8785667512275,False,0.004422748594449447,157.10513038910742,144.03305004168843,1.9475425776014183e-16,-13.07208034741898,0.8289086531415925,5.2101973211918234e-08,-145.6627498669512
57,1173.4133292638046,-4056.3687358843813,4222.679973992135,4.993979167546902,14.009469895478276,4222.694276703702,False,0.0042626957626819145,158.60372206602418,163.02133568382703,1.3792017305076488e-16,4.417613617802849,2.302847177444047,1.6262912819549315e-08,-155.7754992467832
58,-2648.2473437392646,1605.4937396341688,3096.905575187364,2.5965919493986425,7.550017270707592,3096.9547370802547,False,0.005812253413283675,157.21708477754328,142.0643862972737,1.8979795215289543e-16,-15.152698480269589,0.03932088973537049,3.1003021496672467e-09,-170.169118396371
59,-4902.245470821801,658.3656239499168,4946.25676153107,3.008092650961734,21.564578806965585,4946.257954566321,False,0.003639115573275792,156.75494945031733,153.65825569719786,2.1110817675903262e-16,-3.0966937531194634,1.6533948585145475,3.431340355172049e-08,-149.29047091110237
60,-1620.8505517815613,291.2233624698533,1646.8052580857395,2.963816302994461,21.195329759912035,1646.8096531094525,False,0.011702627148177651,138.31058726087403,139.63077324033787,1.4755069990533795e-14,1.3201859794638517,1.538919077533754,1.6057470080979695e-07,-135.88640347786514
61,-2666.180874194986,-1630.7779297469433,3125.3731153372496,3.690536613779549,10.537169106707033,3125.406578919023,False,0.00575931235591296,155.5800063026864,154.3851564129438,2.7669376298981747e-16,-1.1948498897426145,0.879961734206796,1.6796003880099722e-08,-155.49536354927056
62,-537.1181025451694,-1111.9839468996427,1234.9105855260252,4.262411858420302,13.648748073978885,1234.9627545657067,False,0.01472666480177607,137.9539448850946,139.11779230481204,1.6017897545917533e-14,1.1638474197174629,1.5916534678720373,1.7618093261014393e-07,-135.0807726074731
63,911.3827837737059,1456.8738561606442,1718.458614958037,1.0117841673653436,13.954984013446147,1718.4941093008258,False,0.010495252544364704,143.37795618656247,147.05082921345002,4.594141647747882e-15,3.672873026887543,0.5363619364499939,2.3818614164889855e-08,-152.4613055517889
64,2736.4274462436497,-3695.5549020598573,4598.386804379791,5.3497594259618895,6.57440785086094,4598.423719617434,False,0.003914416243291164,164.51147537439456,158.48514328276127,3.538771024133639e-17,-6.026332091633294,1.4442898300412828,1.719480238797637e-08,-155.29155108769115
65,1778.0144594993692,2402.718407134126,2989.045192393381,0.9337252342385995,10.979976615558122,2989.078072454061,False,0.006021989913637634,154.5573709849378,169.32613441692203,3.5015707154830754e-16,14.768763431984247,0.31434737877059094,1.0742444594413237e-09,-179.36985573232948
66,4420.335156671119,-1216.947365591017,4584.7926657507205,6.014534091289377,4.697936669925867,4584.837615630138,False,0.003926022682435228,165.58713918596223,176.19110839194337,2.7623969218385392e-17,10.603969205981151,1.1657747581407654,1.8074206005419523e-09,-174.85401108727007
67,-1568.184982755362,-1729.9186194542124,2334.9138249780876,3.975989938690956,15.012030135055912,2334.9351874550666,False,0.007710986636835691,147.94632316363052,154.69921794029534,1.604603309631689e-15,6.752894776664817,0.47172437343805346,8.68415205840966e-09,-161.22445147168332
68,1626.8806067933108,2070.020089056473,2632.816681399892,0.9046967984432182,17.166489086994797,2632.8283350326437,True,0.006837784150290771,114.13065683909478,108.42217428158462,3.863085462529114e-12,-5.70848255751017,0.6841686335564781,2.594504603013581e-06,-111.71890774158379
